
0,0,150,0,BLINKY,62.609903369994115,58.0,58.0,58.0,62.609903369994115,58.0,58.0,58.0,false,97,35.074028853269766,0,,0,LEFT,,0,-64
5,5,2030,0,BLINKY,36.345563690772494,25.632011235952593,25.632011235952593,25.632011235952593,36.345563690772494,25.632011235952593,25.632011235952593,25.632011235952593,false,1148,23.81569860407206,0,,5,UP,,5,-998
4,4,200,0,PINKY,45.60701700396552,75.47184905645283,66.84309986827361,66.84309986827361,45.60701700396552,75.47184905645283,66.84309986827361,66.84309986827361,false,97,44.448706392874925,0,,4,DOWN,,4,-352
5,5,280,0,PINKY,40.311288741492746,70.77428911688199,56.43580423808985,58.728187440104094,40.311288741492746,70.77428911688199,56.43580423808985,58.728187440104094,false,102,37.298625980054545,188,,5,UP,,5,-78
6,6,290,0,PINKY,39.395431207184416,69.85699678629192,55.569775957799216,58.0,39.395431207184416,69.85699678629192,55.569775957799216,58.0,false,102,36.908671067921155,187,,6,UP,,6,-68
6,6,320,0,BLINKY,20.615528128088304,52.92447448959697,49.64876634922564,33.28663395418648,20.615528128088304,52.92447448959697,49.64876634922564,33.28663395418648,false,102,21.405314760591587,172,,6,UP,,6,-42
6,6,320,0,BLINKY,20.0,52.0,48.82622246293481,32.2490309931942,20.0,52.0,48.82622246293481,32.2490309931942,false,102,21.540659228538015,171,,6,UP,,6,-52
7,7,330,0,SUE,15.620499351813308,50.0,48.373546489791295,26.832815729997478,15.620499351813308,50.0,48.373546489791295,26.832815729997478,false,102,25.627134057478997,0,,7,RIGHT,,7,-4
6,6,330,0,PINKY,12.041594578792296,48.83646178829912,48.75448697299562,22.847319317591726,12.041594578792296,48.83646178829912,48.75448697299562,22.847319317591726,false,102,26.271419832205492,164,,6,LEFT,,6,-368
6,6,340,0,PINKY,11.313708498984761,48.662100242385755,48.33218389437829,21.540659228538015,11.313708498984761,48.662100242385755,48.33218389437829,21.540659228538015,false,102,27.03701166919155,163,,6,DOWN,,6,-375
6,6,350,0,INKY,4.123105625617661,52.009614495783374,49.72926703662542,13.038404810405298,4.123105625617661,52.009614495783374,49.72926703662542,13.038404810405298,false,102,36.873940662749895,156,,6,LEFT,,6,-319
6,6,360,0,INKY,4.0,52.0,49.47726750741192,12.0,4.0,52.0,49.47726750741192,12.0,false,102,37.68288736283355,155,,6,RIGHT,,6,-320
12,12,660,0,SUE,28.635642126552707,36.22154055254967,52.15361924162119,36.0,28.635642126552707,36.22154055254967,52.15361924162119,36.0,false,102,18.887826767524103,0,,12,UP,,12,18
6,6,670,0,PINKY,29.120439557122072,29.0,49.64876634922564,50.0,29.120439557122072,29.0,49.64876634922564,50.0,false,102,17.930421077041107,108,,6,RIGHT,,6,-106
6,6,670,0,INKY,29.120439557122072,29.0,49.64876634922564,50.0,29.120439557122072,29.0,49.64876634922564,50.0,false,102,17.930421077041107,108,,6,LEFT,,6,-79
6,6,680,0,INKY,29.732137494637012,28.0,48.82622246293481,52.0,29.732137494637012,28.0,48.82622246293481,52.0,false,102,18.186533479473212,107,,6,DOWN,,6,-85
6,6,700,0,BLINKY,41.036569057366385,18.681541692269406,44.598206241955516,62.80127387243033,41.036569057366385,18.681541692269406,44.598206241955516,62.80127387243033,false,102,19.96246477767713,0,,6,LEFT,,6,-37
6,6,760,0,BLINKY,75.28612089887484,18.681541692269406,40.80441152620633,62.0966987850401,75.28612089887484,18.681541692269406,40.80441152620633,62.0966987850401,false,102,12.910751333675357,0,,6,DOWN,,6,-42
19,19,790,0,SUE,75.28612089887484,29.732137494637012,36.05551275463989,62.0966987850401,75.28612089887484,29.732137494637012,36.05551275463989,62.0966987850401,false,102,19.343926695477318,0,,19,DOWN,,19,-109
6,6,790,0,INKY,73.38937252763509,31.76476034853718,39.0,58.463663928973865,73.38937252763509,31.76476034853718,39.0,58.463663928973865,false,102,18.511820547963403,60,,6,RIGHT,,6,-53
6,6,820,0,BLINKY,68.26419266350405,41.773197148410844,41.677331968349414,46.04345773288535,68.26419266350405,41.773197148410844,41.677331968349414,46.04345773288535,false,102,11.321991874224253,0,,6,RIGHT,,6,-35
22,22,860,0,SUE,52.3450093132096,48.33218389437829,46.647615158762406,24.331050121192877,52.3450093132096,48.33218389437829,46.647615158762406,24.331050121192877,false,102,17.168284713389397,0,,22,RIGHT,,22,-11
24,24,880,0,SUE,60.959002616512684,22.0,40.44749683231337,28.0,60.959002616512684,22.0,40.44749683231337,28.0,false,102,36.99662146737185,0,,24,LEFT,,24,-207
6,6,1030,0,PINKY,28.861739379323623,38.897300677553446,63.25345840347388,63.25345840347388,28.861739379323623,38.897300677553446,63.25345840347388,63.25345840347388,false,102,23.58495283014151,0,,6,DOWN,,6,-278
6,6,1060,0,PINKY,43.73785545725808,56.859475903318,53.150729063673246,71.58910531638176,43.73785545725808,56.859475903318,53.150729063673246,71.58910531638176,false,102,48.79741284125625,0,,6,DOWN,,6,-287
6,6,1140,0,BLINKY,40.01249804748511,49.64876634922564,55.86591089385369,54.48853090330111,40.01249804748511,49.64876634922564,55.86591089385369,54.48853090330111,false,1143,23.600847442411894,186,,6,UP,,6,-1041
6,6,1140,0,BLINKY,40.049968789001575,49.193495504995376,55.17245689653489,53.150729063673246,40.049968789001575,49.193495504995376,55.17245689653489,53.150729063673246,false,1143,23.166516786085904,185,,6,RIGHT,,6,-1064
6,6,1190,0,BLINKY,19.4164878389476,35.0,49.64876634922564,28.160255680657446,19.4164878389476,35.0,49.64876634922564,28.160255680657446,false,1143,29.845435161846776,162,,6,RIGHT,,6,-965
6,6,1400,0,PINKY,46.87216658103186,82.0,129.3213052826177,84.0,46.87216658103186,82.0,129.3213052826177,84.0,false,1143,40.18395202067612,0,,6,LEFT,,6,-1048
6,6,1400,0,PINKY,53.03772242470448,80.02499609497022,129.63024338479042,92.77930803794561,53.03772242470448,80.02499609497022,129.63024338479042,92.77930803794561,false,1143,37.204670405743414,0,,6,UP,,6,-999
6,6,1400,0,INKY,53.03772242470448,80.02499609497022,129.63024338479042,92.77930803794561,53.03772242470448,80.02499609497022,129.63024338479042,92.77930803794561,false,1143,37.204670405743414,0,,6,DOWN,,6,-1052
6,6,1400,0,INKY,44.598206241955516,78.0,130.0,96.20810776644555,44.598206241955516,78.0,130.0,96.20810776644555,false,1143,35.4356811702555,0,,6,LEFT,,6,-1062
6,6,1400,0,INKY,16.76305461424021,70.0,100.17983829094555,45.60701700396552,16.76305461424021,70.0,100.17983829094555,45.60701700396552,false,1143,42.39324828318774,0,,6,LEFT,,6,-1020
6,6,1410,0,INKY,16.278820596099706,52.3450093132096,106.6770828247567,38.47076812334269,16.278820596099706,52.3450093132096,106.6770828247567,38.47076812334269,false,1143,43.251445062564095,0,,6,RIGHT,,6,-1033
6,6,1450,0,INKY,53.9351462406472,28.071337695236398,98.40731680114035,63.245553203367585,53.9351462406472,28.071337695236398,98.40731680114035,63.245553203367585,false,1143,34.701404870696514,0,,6,UP,,6,-1058
39,39,400,0,SUE,84.52810183601665,52.392747589718944,40.80441152620633,56.293871780150276,84.52810183601665,52.392747589718944,40.80441152620633,56.293871780150276,false,97,30.380915061926625,154,,39,LEFT,,39,-105
39,39,400,0,SUE,83.54639429682169,51.419840528729765,39.84971769034255,55.31726674375732,83.54639429682169,51.419840528729765,39.84971769034255,55.31726674375732,false,97,30.380915061926625,153,,39,LEFT,,39,-105
41,41,470,0,SUE,64.19501538281614,25.632011235952593,45.0,24.515301344262525,64.19501538281614,25.632011235952593,45.0,24.515301344262525,false,97,29.83601012199855,106,,41,RIGHT,,41,-7
41,41,470,0,SUE,64.28063471995279,26.0,46.0,24.73863375370596,64.28063471995279,26.0,46.0,24.73863375370596,false,97,29.38856069970083,105,,41,LEFT,,41,-8
43,43,490,0,SUE,99.03534722511958,91.3892772703669,36.0,93.03762679690406,99.03534722511958,91.3892772703669,36.0,93.03762679690406,false,97,19.651653874419832,82,,43,DOWN,,43,-32
40,40,150,0,BLINKY,53.150729063673246,56.08029957123981,56.08029957123981,56.08029957123981,53.150729063673246,56.08029957123981,56.08029957123981,56.08029957123981,false,97,33.34197804570089,0,,40,RIGHT,,40,-163
41,41,200,0,PINKY,53.150729063673246,45.17742799230607,52.009614495783374,52.009614495783374,53.150729063673246,45.17742799230607,52.009614495783374,52.009614495783374,false,97,42.005951959216446,0,,41,DOWN,,41,28
43,43,230,0,PINKY,41.86884283091664,61.587336360651285,47.16990566028302,53.150729063673246,41.86884283091664,61.587336360651285,47.16990566028302,53.150729063673246,false,97,50.16161380976493,0,,43,UP,,43,4
44,44,240,0,INKY,30.610455730027933,65.73431371817918,50.20956084253277,49.040799340956916,30.610455730027933,65.73431371817918,50.20956084253277,49.040799340956916,false,97,44.656326539472545,0,,44,RIGHT,,44,21
44,44,240,0,INKY,29.0,52.009614495783374,51.31276644267,35.0,29.0,52.009614495783374,51.31276644267,35.0,false,97,23.76446927663229,0,,44,UP,,44,47
44,44,240,0,INKY,29.0,57.697486947006624,34.88552708502482,53.0,29.0,57.697486947006624,34.88552708502482,53.0,false,97,25.352514668174436,0,,44,RIGHT,,44,-53
44,44,280,0,INKY,25.0,60.60528029800704,75.28612089887484,88.23264701911646,25.0,60.60528029800704,75.28612089887484,88.23264701911646,false,97,15.370426148939398,0,,44,LEFT,,44,-109
44,44,320,0,INKY,43.278170016764804,81.49233092751734,82.87339742040264,97.082439194738,43.278170016764804,81.49233092751734,82.87339742040264,97.082439194738,false,97,26.98610753702727,0,,44,UP,,44,-369
44,44,400,0,BLINKY,39.408120990476064,98.43271813782245,100.07996802557443,94.87360012142472,39.408120990476064,98.43271813782245,100.07996802557443,94.87360012142472,false,97,16.62077013859466,198,,44,LEFT,,44,-59
44,44,400,0,BLINKY,38.8329756778952,98.08159868191383,100.04498987955368,94.33981132056604,38.8329756778952,98.08159868191383,100.04498987955368,94.33981132056604,false,97,16.62077013859466,197,,44,RIGHT,,44,-93
44,44,530,0,BLINKY,19.4164878389476,65.73431371817918,51.478150704935004,76.05918747922567,19.4164878389476,65.73431371817918,51.478150704935004,76.05918747922567,false,97,24.984995497297973,142,,44,LEFT,,44,12
44,44,980,0,PINKY,61.1310068623117,53.600373133029585,58.59180830116101,86.2670273047588,61.1310068623117,53.600373133029585,58.59180830116101,86.2670273047588,false,1143,42.37555309373554,176,,44,LEFT,,44,-1078
44,44,990,0,PINKY,60.13318551349163,53.36665625650534,58.137767414994535,85.56284240252891,60.13318551349163,53.36665625650534,58.137767414994535,85.56284240252891,false,1143,41.98809355043403,175,,44,UP,,44,-1069
44,44,1010,0,BLINKY,63.0,35.34119409414458,35.608987629529715,85.60373823613078,63.0,35.34119409414458,35.608987629529715,85.60373823613078,false,1143,18.198557635153396,160,,44,RIGHT,,44,-1005
44,44,1010,0,BLINKY,64.0,35.77708763999664,35.608987629529715,86.40023148117139,64.0,35.77708763999664,35.608987629529715,86.40023148117139,false,1143,17.57128339080558,159,,44,DOWN,,44,-963
44,44,1010,0,PINKY,71.11258679024411,36.235341863986875,35.608987629529715,95.4148835350125,71.11258679024411,36.235341863986875,35.608987629529715,95.4148835350125,false,1143,20.27775875189366,152,,44,LEFT,,44,-998
44,44,1010,0,PINKY,72.11102550927978,36.87817782917155,35.608987629529715,96.25487000666512,72.11102550927978,36.87817782917155,35.608987629529715,96.25487000666512,false,1143,20.75451758051726,151,,44,RIGHT,,44,-993
58,58,1010,0,SUE,77.31752712031083,42.5205832509386,35.608987629529715,103.07764064044152,77.31752712031083,42.5205832509386,35.608987629529715,103.07764064044152,false,1143,24.508926945094924,146,,58,DOWN,,58,-1002
59,59,1010,0,SUE,78.31347265956222,43.278170016764804,35.608987629529715,103.94229168149026,78.31347265956222,43.278170016764804,35.608987629529715,103.94229168149026,false,1143,24.889756929307286,145,,59,DOWN,,59,-997
60,60,1010,0,SUE,73.53910524340094,55.17245689653489,47.01063709417264,112.53888216967503,73.53910524340094,55.17245689653489,47.01063709417264,112.53888216967503,false,1143,22.520823697191894,122,,60,LEFT,,60,-1029
61,61,1010,0,SUE,72.61542535852834,54.48853090330111,48.041648597857254,111.80339887498948,72.61542535852834,54.48853090330111,48.041648597857254,111.80339887498948,false,1143,22.5,121,,61,RIGHT,,61,-991
64,64,1010,0,SUE,50.695167422546305,47.20169488482379,60.41522986797286,104.00480758118829,50.695167422546305,47.20169488482379,60.41522986797286,104.00480758118829,false,1143,28.07467720206236,98,,64,RIGHT,,64,-990
44,44,1010,0,PINKY,40.311288741492746,40.311288741492746,81.70679286326198,98.2344135219425,40.311288741492746,40.311288741492746,81.70679286326198,98.2344135219425,false,1143,58.36308764964376,80,,44,LEFT,,44,-1012
44,44,1010,0,PINKY,76.00657866263946,38.897300677553446,83.2586331859946,112.44554237496477,76.00657866263946,38.897300677553446,83.2586331859946,112.44554237496477,false,1143,38.632887544163715,0,,44,UP,,44,-1045
67,67,1010,0,SUE,76.00657866263946,33.24154027718932,83.2586331859946,112.44554237496477,76.00657866263946,33.24154027718932,83.2586331859946,112.44554237496477,false,1143,39.82775414205526,0,,67,DOWN,,67,-1017
44,44,1010,0,BLINKY,76.00657866263946,24.186773244895647,76.69419795525604,112.44554237496477,76.00657866263946,24.186773244895647,76.69419795525604,112.44554237496477,false,1143,54.44492630172255,0,,44,DOWN,,44,-1143
44,44,1010,0,PINKY,77.41446893184762,17.69180601295413,71.5122367151245,112.44554237496477,77.41446893184762,17.69180601295413,71.5122367151245,112.44554237496477,false,1143,59.53727823809214,0,,44,LEFT,,44,-1072
68,68,1010,0,SUE,77.82673062643708,13.45362404707371,66.48308055437865,110.65260954898443,77.82673062643708,13.45362404707371,66.48308055437865,110.65260954898443,false,1143,59.53727823809214,0,,68,LEFT,,68,-1203
