
18,18,135.0,91.0,500.0,117.0,137.0,125.0,500.0,93.0,-1.0,87.32124598286491,86.58521813797087,86.12200647918046,-1.0,87.32124598286491,86.58521813797087,null,15,15,0,15,128,400,1220,,18,LEFT,,18,60
20,20,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,88.95504482602435,-1.0,90.24965373894794,89.5377015563835,88.95504482602435,-1.0,90.24965373894794,null,0,0,0,0,90,200,1600,,20,UP,,20,0
20,20,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,-1.0,95.71311299921238,100.40418317978589,94.36630754670864,-1.0,95.71311299921238,100.40418317978589,null,0,0,0,0,90,200,1600,,20,RIGHT,,20,0
22,22,127.0,9.0,86.0,61.0,127.0,71.0,95.0,91.0,80.30566605165541,80.50465825031493,81.39410298049853,79.40403012442127,80.30566605165541,80.50465825031493,81.39410298049853,null,163,163,163,163,67,200,1880,,22,LEFT,,22,150
23,23,121.0,500.0,73.0,101.0,127.0,500.0,23.0,83.0,-1.0,56.71860364994893,57.55866572463264,55.57877292636101,-1.0,56.71860364994893,57.55866572463264,null,67,0,67,67,47,400,2280,,23,RIGHT,,23,0
23,23,109.0,500.0,67.0,95.0,109.0,500.0,29.0,89.0,68.3593446428504,-1.0,69.46221994724903,67.47592163134935,68.3593446428504,-1.0,69.46221994724903,null,55,0,55,55,47,400,2280,,23,RIGHT,,23,0
23,23,91.0,500.0,67.0,92.0,91.0,500.0,35.0,92.0,80.30566605165541,80.50465825031493,81.39410298049853,79.40403012442127,80.30566605165541,80.50465825031493,81.39410298049853,null,43,0,43,43,47,400,2280,,23,RIGHT,,23,0
24,24,79.0,500.0,81.0,74.0,161.0,500.0,41.0,74.0,-1.0,92.43916918709297,93.34345183246653,91.35097153287424,-1.0,92.43916918709297,93.34345183246653,null,31,0,31,31,47,400,2280,,24,LEFT,,24,0
27,27,35.0,44.0,30.0,500.0,45.0,44.0,34.0,500.0,21.18962010041709,21.93171219946131,22.47220505424423,20.615528128088304,21.18962010041709,21.93171219946131,22.47220505424423,null,111,111,111,0,148,400,1020,,27,RIGHT,,27,360
27,27,77.0,26.0,24.0,500.0,51.0,26.0,40.0,500.0,-1.0,12.041594578792296,12.041594578792296,10.63014581273465,-1.0,12.041594578792296,12.041594578792296,null,99,99,99,0,148,400,1020,,27,LEFT,,27,830
27,27,30.0,49.0,500.0,47.0,30.0,103.0,500.0,57.0,122.67436570041843,121.16517651536682,121.26417442921878,122.57650672131263,122.67436570041843,121.16517651536682,121.26417442921878,null,163,163,0,0,137,400,1380,,27,DOWN,,27,530
28,28,500.0,59.0,14.0,47.0,500.0,61.0,14.0,57.0,-1.0,101.23734488813898,101.31633629380802,102.6498904042279,-1.0,101.23734488813898,101.31633629380802,null,0,135,0,0,130,800,1850,,28,RIGHT,,28,100
29,29,500.0,101.0,66.0,25.0,500.0,147.0,110.0,25.0,-1.0,106.85036265731624,107.18675291284833,108.2266141020775,-1.0,106.85036265731624,107.18675291284833,null,0,107,0,0,124,800,1910,,29,LEFT,,29,70
32,32,500.0,70.0,54.0,36.0,500.0,82.0,103.0,68.0,-1.0,72.44998274671983,71.16881339463234,73.05477397131553,-1.0,72.44998274671983,71.16881339463234,null,0,143,143,0,186,400,590,,32,RIGHT,,32,100
33,33,500.0,65.0,96.0,68.0,500.0,65.0,141.0,84.0,95.12623192369179,93.17188417113823,93.94147114027967,94.36630754670864,95.12623192369179,93.17188417113823,93.94147114027967,null,0,35,35,0,130,400,1400,,33,RIGHT,,33,0
33,33,500.0,70.0,90.0,81.0,500.0,108.0,160.0,81.0,-1.0,91.35097153287424,92.26592003551474,92.43916918709297,-1.0,91.35097153287424,92.26592003551474,null,0,23,23,0,130,400,1400,,33,UP,,33,0
33,33,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,21.18962010041709,21.93171219946131,22.47220505424423,20.615528128088304,21.18962010041709,21.93171219946131,22.47220505424423,null,0,0,0,0,218,200,20,,33,LEFT,,33,180
34,34,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,-1.0,12.041594578792296,12.041594578792296,10.63014581273465,-1.0,12.041594578792296,12.041594578792296,null,0,0,0,0,215,200,50,,34,RIGHT,,34,180
35,35,28.0,48.0,500.0,500.0,28.0,48.0,500.0,500.0,80.30566605165541,80.50465825031493,79.40403012442127,81.39410298049853,80.30566605165541,80.50465825031493,79.40403012442127,null,0,0,0,0,205,200,200,,35,DOWN,,35,30
36,36,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,-1.0,58.7962583843564,58.728187440104094,60.207972893961475,-1.0,58.7962583843564,58.728187440104094,null,0,0,0,0,202,200,230,,36,LEFT,,36,0
37,37,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,-1.0,58.7962583843564,60.207972893961475,58.728187440104094,-1.0,58.7962583843564,60.207972893961475,null,0,0,0,0,202,200,230,,37,LEFT,,37,0
38,38,41.0,500.0,500.0,500.0,79.0,500.0,500.0,500.0,61.91122676865643,60.207972893961475,-1.0,60.53924347066124,61.91122676865643,60.207972893961475,-1.0,null,0,0,0,0,202,200,230,,38,UP,,38,10
39,39,41.0,21.0,500.0,500.0,87.0,99.0,500.0,500.0,76.47875521999558,77.41446893184762,72.00694410957877,77.82673062643708,76.47875521999558,77.41446893184762,72.00694410957877,null,0,0,0,0,202,200,230,,39,LEFT,,39,40
40,40,76.0,82.0,83.0,500.0,76.0,96.0,35.0,500.0,98.43271813782245,63.50590523722971,97.86214794290998,-1.0,98.43271813782245,63.50590523722971,97.86214794290998,null,0,0,0,0,201,200,240,,40,LEFT,,40,40
41,41,52.0,72.0,69.0,500.0,52.0,72.0,83.0,500.0,94.83142938920619,95.33624704172071,-1.0,96.04686356149273,94.83142938920619,95.33624704172071,-1.0,null,0,0,0,0,198,200,270,,41,LEFT,,41,20
42,42,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,-1.0,58.7962583843564,60.207972893961475,58.728187440104094,-1.0,58.7962583843564,60.207972893961475,null,0,0,0,0,197,200,280,,42,DOWN,,42,40
43,43,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,-1.0,41.86884283091664,43.278170016764804,41.773197148410844,-1.0,41.86884283091664,43.278170016764804,null,0,0,0,0,196,200,290,,43,DOWN,,43,60
44,44,115.0,500.0,500.0,500.0,101.0,500.0,500.0,500.0,36.235341863986875,-1.0,36.6742416417845,34.88552708502482,36.235341863986875,-1.0,36.6742416417845,null,0,0,0,0,193,200,320,,44,RIGHT,,44,40
45,45,101.0,500.0,500.0,500.0,101.0,500.0,500.0,500.0,-1.0,46.486557196677836,57.28001396647874,45.880278987817846,-1.0,46.486557196677836,57.28001396647874,null,0,0,0,0,190,200,350,,45,RIGHT,,45,40
46,46,91.0,107.0,500.0,500.0,157.0,109.0,500.0,500.0,-1.0,46.486557196677836,45.880278987817846,57.28001396647874,-1.0,46.486557196677836,45.880278987817846,null,0,0,0,0,189,200,360,,46,LEFT,,46,60
47,47,91.0,85.0,500.0,500.0,133.0,85.0,500.0,500.0,36.235341863986875,-1.0,34.88552708502482,36.6742416417845,36.235341863986875,-1.0,34.88552708502482,null,0,0,0,0,186,200,390,,47,LEFT,,47,60
48,48,109.0,120.0,111.0,500.0,109.0,154.0,105.0,500.0,-1.0,25.0,24.839484696748443,26.40075756488817,-1.0,25.0,24.839484696748443,null,0,0,0,0,183,200,420,,48,UP,,48,60
49,49,91.0,120.0,94.0,89.0,125.0,130.0,94.0,89.0,18.788294228055936,-1.0,17.46424919657298,18.35755975068582,18.788294228055936,-1.0,17.46424919657298,null,0,0,0,0,180,200,450,,49,UP,,49,60
50,50,91.0,106.0,70.0,65.0,101.0,106.0,70.0,65.0,71.449282711585,28.160255680657446,-1.0,29.410882339705484,71.449282711585,28.160255680657446,-1.0,null,0,0,0,0,177,200,480,,50,RIGHT,,50,90
51,51,77.0,82.0,46.0,55.0,77.0,82.0,46.0,97.0,59.53990258641679,39.81205847478876,40.607881008493905,41.0,59.53990258641679,39.81205847478876,40.607881008493905,null,0,0,0,0,174,200,510,,51,UP,,51,80
52,52,29.0,72.0,76.0,55.0,29.0,98.0,46.0,73.0,35.90264614203248,63.50590523722971,-1.0,37.107950630558946,35.90264614203248,63.50590523722971,-1.0,null,0,0,0,0,168,200,570,,52,UP,,52,20
53,53,27.0,72.0,76.0,55.0,69.0,74.0,46.0,86.0,24.351591323771842,75.4254598925323,25.0,-1.0,24.351591323771842,75.4254598925323,25.0,null,0,0,0,0,166,200,590,,53,RIGHT,,53,30
54,54,88.0,32.0,76.0,44.0,77.0,72.0,142.0,121.0,94.83142938920619,95.33624704172071,-1.0,96.04686356149273,94.83142938920619,95.33624704172071,-1.0,null,0,0,0,0,166,200,590,,54,LEFT,,54,30
55,55,88.0,32.0,153.0,44.0,77.0,72.0,142.0,100.0,-1.0,92.43916918709297,91.35097153287424,93.34345183246653,-1.0,92.43916918709297,91.35097153287424,null,0,0,0,0,163,200,620,,55,DOWN,,55,30
56,56,88.0,32.0,129.0,44.0,112.0,48.0,129.0,76.0,80.30566605165541,80.50465825031493,79.40403012442127,81.39410298049853,80.30566605165541,80.50465825031493,79.40403012442127,null,0,0,0,0,163,200,620,,56,LEFT,,56,180
57,57,88.0,24.0,129.0,44.0,112.0,24.0,129.0,52.0,68.3593446428504,-1.0,67.47592163134935,69.46221994724903,68.3593446428504,-1.0,67.47592163134935,null,0,0,0,0,160,200,650,,57,UP,,57,180
58,58,88.0,72.0,57.0,44.0,125.0,88.0,57.0,84.0,32.7566787083184,-1.0,32.01562118716424,33.95585369269929,32.7566787083184,-1.0,32.01562118716424,null,0,0,0,0,145,200,800,,58,RIGHT,,58,60
59,59,101.0,93.0,33.0,73.0,101.0,88.0,33.0,73.0,21.18962010041709,21.93171219946131,20.615528128088304,22.47220505424423,21.18962010041709,21.93171219946131,20.615528128088304,null,0,0,0,0,142,200,830,,59,LEFT,,59,190
60,60,77.0,85.0,9.0,65.0,77.0,85.0,9.0,113.0,-1.0,12.041594578792296,10.63014581273465,12.041594578792296,-1.0,12.041594578792296,10.63014581273465,null,0,0,0,0,139,200,860,,60,RIGHT,,60,160
61,61,85.0,80.0,25.0,73.0,85.0,101.0,39.0,73.0,95.12623192369179,93.17188417113823,93.94147114027967,94.36630754670864,95.12623192369179,93.17188417113823,93.94147114027967,null,163,163,163,163,128,200,1020,,61,LEFT,,61,30
62,62,102.0,74.0,99.0,62.0,91.0,86.0,45.0,79.0,98.35141076771599,-1.0,97.082439194738,97.73944955850733,98.35141076771599,-1.0,97.082439194738,null,151,151,151,151,128,200,1020,,62,DOWN,,62,60
63,63,84.0,68.0,83.0,56.0,84.0,68.0,51.0,85.0,-1.0,101.07917688624102,101.55294185792945,102.41581909060729,-1.0,101.07917688624102,101.55294185792945,null,139,139,139,139,125,200,1050,,63,LEFT,,63,50
64,64,66.0,50.0,105.0,50.0,66.0,50.0,57.0,78.0,-1.0,101.07917688624102,102.41581909060729,101.55294185792945,-1.0,101.07917688624102,102.41581909060729,null,127,127,127,127,122,200,1080,,64,UP,,64,20
65,65,48.0,32.0,87.0,44.0,48.0,32.0,63.0,84.0,98.35141076771599,-1.0,97.73944955850733,97.082439194738,98.35141076771599,-1.0,97.73944955850733,null,115,115,115,115,120,200,1100,,65,RIGHT,,65,200
66,66,30.0,50.0,90.0,38.0,30.0,14.0,69.0,66.0,95.12623192369179,93.17188417113823,94.36630754670864,93.94147114027967,95.12623192369179,93.17188417113823,94.36630754670864,null,103,103,103,103,120,200,1100,,66,RIGHT,,66,600
67,67,12.0,500.0,72.0,32.0,12.0,500.0,72.0,120.0,-1.0,91.35097153287424,92.43916918709297,92.26592003551474,-1.0,91.35097153287424,92.43916918709297,null,91,0,91,91,120,400,1300,,67,LEFT,,67,440
68,68,500.0,41.0,69.0,70.0,500.0,41.0,69.0,130.0,95.12623192369179,93.17188417113823,94.36630754670864,93.94147114027967,95.12623192369179,93.17188417113823,94.36630754670864,null,0,0,39,39,120,800,1700,,68,UP,,68,100
69,69,500.0,39.0,59.0,80.0,500.0,65.0,59.0,112.0,-1.0,81.54140052758476,82.85529554590944,82.0792300158816,-1.0,81.54140052758476,82.85529554590944,null,0,0,11,11,116,800,1740,,69,UP,,69,60
70,70,53.0,33.0,8.0,131.0,53.0,33.0,8.0,117.0,-1.0,101.07917688624102,102.41581909060729,101.55294185792945,-1.0,101.07917688624102,102.41581909060729,null,0,0,0,0,110,800,1800,,70,LEFT,,70,0
71,71,90.0,9.0,72.0,131.0,90.0,9.0,8.0,165.0,98.35141076771599,-1.0,97.73944955850733,97.082439194738,98.35141076771599,-1.0,97.73944955850733,null,0,0,0,0,110,800,1800,,71,UP,,71,0
72,72,19.0,87.0,72.0,93.0,69.0,9.0,72.0,93.0,98.35141076771599,-1.0,97.082439194738,97.73944955850733,98.35141076771599,-1.0,97.082439194738,null,0,0,0,0,110,800,1800,,72,UP,,72,0
73,73,19.0,65.0,93.0,69.0,45.0,65.0,72.0,69.0,95.12623192369179,93.17188417113823,93.94147114027967,94.36630754670864,95.12623192369179,93.17188417113823,93.94147114027967,null,0,0,0,0,110,800,1800,,73,LEFT,,73,0
74,74,21.0,79.0,69.0,59.0,21.0,102.0,69.0,95.0,-1.0,91.35097153287424,92.26592003551474,92.43916918709297,-1.0,91.35097153287424,92.26592003551474,null,0,0,0,0,110,800,1800,,74,RIGHT,,74,0
75,75,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,32.7566787083184,-1.0,67.47592163134935,32.01562118716424,32.7566787083184,-1.0,67.47592163134935,null,0,0,0,0,212,200,80,,75,LEFT,,75,200
76,76,129.0,500.0,500.0,500.0,135.0,500.0,500.0,500.0,21.18962010041709,-1.0,22.47220505424423,20.615528128088304,21.18962010041709,-1.0,22.47220505424423,null,0,0,0,0,209,200,110,,76,DOWN,,76,200
77,77,96.0,93.0,75.0,500.0,96.0,112.0,75.0,500.0,83.38465086573187,-1.0,84.48076704197234,84.29116205154607,83.38465086573187,-1.0,84.48076704197234,null,175,175,0,0,197,200,280,,77,UP,,77,90
78,78,78.0,87.0,51.0,85.0,78.0,94.0,51.0,96.0,71.449282711585,95.88013350011565,72.56031973468694,-1.0,71.449282711585,95.88013350011565,72.56031973468694,null,163,163,0,0,194,200,310,,78,RIGHT,,78,60
79,79,53.0,75.0,75.0,85.0,53.0,149.0,51.0,96.0,-1.0,73.16419889536138,72.61542535852834,74.46475676452586,-1.0,73.16419889536138,72.61542535852834,null,139,139,0,0,188,200,370,,79,LEFT,,79,200
80,80,17.0,63.0,69.0,83.0,17.0,137.0,51.0,83.0,-1.0,68.24221567329127,68.00735254367721,73.81734213584231,-1.0,68.24221567329127,68.00735254367721,null,115,115,0,0,188,200,370,,80,RIGHT,,80,200
81,81,500.0,57.0,99.0,59.0,500.0,119.0,75.0,59.0,-1.0,58.7962583843564,58.728187440104094,60.207972893961475,-1.0,58.7962583843564,58.728187440104094,null,0,103,0,0,188,400,570,,81,RIGHT,,81,10
82,82,500.0,45.0,106.0,61.0,500.0,83.0,75.0,83.0,56.859475903318,60.207972893961475,57.14017850864661,-1.0,56.859475903318,60.207972893961475,57.14017850864661,null,0,79,0,0,188,400,570,,82,RIGHT,,82,20
83,83,43.0,53.0,51.0,37.0,43.0,53.0,51.0,83.0,59.53990258641679,39.81205847478876,40.607881008493905,41.0,59.53990258641679,39.81205847478876,40.607881008493905,null,0,43,0,0,187,400,580,,83,RIGHT,,83,10
84,84,67.0,89.0,106.0,74.0,67.0,129.0,51.0,83.0,59.53990258641679,99.92497185388645,60.67124524847005,60.40695324215582,59.53990258641679,99.92497185388645,60.67124524847005,null,0,18,0,0,186,400,590,,84,RIGHT,,84,0
85,85,53.0,101.0,126.0,50.0,75.0,101.0,126.0,102.0,56.859475903318,58.52349955359813,-1.0,57.14017850864661,56.859475903318,58.52349955359813,-1.0,null,0,0,0,0,186,400,590,,85,LEFT,,85,0
86,86,51.0,77.0,139.0,50.0,51.0,77.0,126.0,102.0,47.4236228055175,48.91829923454004,48.83646178829912,47.50789408087881,47.4236228055175,48.91829923454004,48.83646178829912,null,0,0,0,0,186,400,590,,86,RIGHT,,86,10
87,87,51.0,19.0,138.0,50.0,51.0,85.0,150.0,94.0,47.4236228055175,48.91829923454004,47.50789408087881,48.83646178829912,47.4236228055175,48.91829923454004,47.50789408087881,null,0,0,0,0,186,400,590,,87,UP,,87,100
88,88,29.0,19.0,194.0,50.0,51.0,61.0,150.0,70.0,-1.0,40.607881008493905,39.20459156782532,40.80441152620633,-1.0,40.607881008493905,39.20459156782532,null,0,0,0,0,185,400,600,,88,DOWN,,88,120
89,89,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,21.18962010041709,21.93171219946131,22.47220505424423,20.615528128088304,21.18962010041709,21.93171219946131,22.47220505424423,null,0,0,0,0,176,200,690,,89,LEFT,,89,190
90,90,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,-1.0,12.041594578792296,12.041594578792296,10.63014581273465,-1.0,12.041594578792296,12.041594578792296,null,0,0,0,0,173,200,720,,90,RIGHT,,90,230
91,91,46.0,74.0,500.0,500.0,46.0,78.0,500.0,500.0,80.30566605165541,80.50465825031493,79.40403012442127,81.39410298049853,80.30566605165541,80.50465825031493,79.40403012442127,null,0,0,0,0,162,200,880,,91,UP,,91,70
92,92,58.0,74.0,54.0,34.0,62.0,78.0,74.0,94.0,-1.0,72.44998274671983,71.16881339463234,73.05477397131553,-1.0,72.44998274671983,71.16881339463234,null,0,0,0,0,155,200,950,,92,DOWN,,92,10
93,93,58.0,74.0,54.0,34.0,86.0,78.0,98.0,86.0,76.47875521999558,77.41446893184762,76.05918747922567,77.82673062643708,76.47875521999558,77.41446893184762,76.05918747922567,null,0,0,0,0,155,200,950,,93,LEFT,,93,40
94,94,58.0,83.0,67.0,51.0,86.0,83.0,103.0,51.0,98.43271813782245,111.50336317797773,97.86214794290998,-1.0,98.43271813782245,111.50336317797773,97.86214794290998,null,0,0,0,0,154,200,960,,94,LEFT,,94,60
95,95,118.0,59.0,67.0,47.0,86.0,59.0,79.0,75.0,94.83142938920619,95.33624704172071,-1.0,96.04686356149273,94.83142938920619,95.33624704172071,-1.0,null,0,0,0,0,151,200,990,,95,RIGHT,,95,30
96,96,90.0,86.0,102.0,123.0,123.0,59.0,79.0,75.0,-1.0,92.43916918709297,91.35097153287424,93.34345183246653,-1.0,92.43916918709297,91.35097153287424,null,0,0,0,0,148,200,1020,,96,UP,,96,10
97,97,90.0,62.0,82.0,99.0,110.0,62.0,79.0,75.0,80.30566605165541,80.50465825031493,79.40403012442127,81.39410298049853,80.30566605165541,80.50465825031493,79.40403012442127,null,0,0,0,0,148,200,1020,,97,LEFT,,97,160
98,98,86.0,38.0,58.0,99.0,86.0,38.0,58.0,99.0,68.3593446428504,-1.0,67.47592163134935,69.46221994724903,68.3593446428504,-1.0,67.47592163134935,null,0,0,0,0,147,200,1030,,98,UP,,98,180
99,99,14.0,58.0,26.0,99.0,14.0,70.0,26.0,99.0,32.7566787083184,-1.0,32.01562118716424,33.95585369269929,32.7566787083184,-1.0,32.01562118716424,null,0,0,0,0,132,200,1180,,99,LEFT,,99,60
100,100,66.0,46.0,58.0,75.0,78.0,46.0,26.0,75.0,-1.0,44.91102314577124,43.73785545725808,45.70557952810576,-1.0,44.91102314577124,43.73785545725808,null,0,0,0,0,129,200,1210,,100,LEFT,,100,50
101,101,106.0,22.0,74.0,99.0,78.0,22.0,26.0,75.0,-1.0,56.71860364994893,55.57877292636101,57.55866572463264,-1.0,56.71860364994893,55.57877292636101,null,0,0,0,0,126,200,1240,,101,UP,,101,20
102,102,99.0,58.0,70.0,101.0,78.0,22.0,26.0,136.0,68.3593446428504,-1.0,67.47592163134935,69.46221994724903,68.3593446428504,-1.0,67.47592163134935,null,0,0,0,0,124,200,1260,,102,UP,,102,20
103,103,42.0,50.0,10.0,101.0,46.0,78.0,10.0,147.0,32.7566787083184,-1.0,32.01562118716424,33.95585369269929,32.7566787083184,-1.0,32.01562118716424,null,0,0,0,0,124,200,1260,,103,RIGHT,,103,30
104,104,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,32.7566787083184,-1.0,32.01562118716424,33.95585369269929,32.7566787083184,-1.0,32.01562118716424,null,0,0,0,0,122,200,1280,,104,LEFT,,104,100
105,105,138.0,500.0,500.0,500.0,150.0,500.0,500.0,500.0,68.3593446428504,-1.0,67.47592163134935,69.46221994724903,68.3593446428504,-1.0,67.47592163134935,null,0,0,0,0,121,200,1290,,105,UP,,105,100
106,106,102.0,86.0,500.0,500.0,102.0,86.0,500.0,500.0,-1.0,57.97413216254298,57.28001396647874,59.20304046246274,-1.0,57.97413216254298,57.28001396647874,null,0,0,0,0,112,200,1380,,106,UP,,106,40
107,107,90.0,86.0,106.0,500.0,139.0,86.0,106.0,500.0,-1.0,46.486557196677836,45.880278987817846,47.75981574503821,-1.0,46.486557196677836,45.880278987817846,null,0,0,0,0,111,200,1390,,107,RIGHT,,107,60
108,108,90.0,62.0,86.0,90.0,134.0,62.0,119.0,90.0,36.235341863986875,-1.0,34.88552708502482,36.6742416417845,36.235341863986875,-1.0,34.88552708502482,null,0,0,0,0,108,200,1420,,108,DOWN,,108,60
109,109,90.0,86.0,95.0,114.0,150.0,62.0,95.0,102.0,-1.0,25.0,24.839484696748443,26.40075756488817,-1.0,25.0,24.839484696748443,null,0,0,0,0,105,200,1450,,109,LEFT,,109,200
110,110,90.0,62.0,71.0,91.0,126.0,62.0,71.0,91.0,18.788294228055936,-1.0,17.46424919657298,18.35755975068582,18.788294228055936,-1.0,17.46424919657298,null,0,0,0,0,102,200,1480,,110,DOWN,,110,190
111,111,134.0,78.0,99.0,119.0,134.0,78.0,130.0,134.0,108.85311203635843,-1.0,109.65856099730654,110.02272492535349,108.85311203635843,-1.0,109.65856099730654,null,171,171,171,171,90,200,1650,,111,DOWN,,111,100
112,112,164.0,84.0,128.0,140.0,140.0,84.0,136.0,140.0,111.68258592994702,-1.0,112.36102527122117,112.92918134831227,111.68258592994702,-1.0,112.36102527122117,null,159,159,159,159,88,200,1670,,112,UP,,112,80
113,113,114.0,54.0,82.0,106.0,134.0,54.0,82.0,110.0,-1.0,95.71311299921238,94.36630754670864,95.29428104561154,-1.0,95.71311299921238,94.36630754670864,null,123,123,123,123,80,200,1750,,113,RIGHT,,113,0
114,114,108.0,60.0,64.0,92.0,116.0,60.0,64.0,92.0,88.95504482602435,-1.0,89.5377015563835,90.24965373894794,88.95504482602435,-1.0,89.5377015563835,null,111,111,111,111,80,200,1750,,114,RIGHT,,114,50
115,115,102.0,102.0,94.0,98.0,146.0,66.0,70.0,98.0,-1.0,87.32124598286491,86.12200647918046,86.58521813797087,-1.0,87.32124598286491,86.12200647918046,null,99,99,99,99,80,200,1750,,115,DOWN,,115,50
116,116,154.0,90.0,106.0,126.0,158.0,115.0,82.0,110.0,108.85311203635843,-1.0,109.65856099730654,110.02272492535349,108.85311203635843,-1.0,109.65856099730654,null,75,75,75,75,75,200,1800,,116,RIGHT,,116,0
117,117,128.0,69.0,68.0,48.0,133.0,88.0,68.0,48.0,83.38465086573187,-1.0,84.29116205154607,84.48076704197234,83.38465086573187,-1.0,84.29116205154607,null,23,23,23,23,75,200,1800,,117,LEFT,,117,0
118,118,146.0,70.0,70.0,90.0,139.0,70.0,74.0,128.0,-1.0,87.32124598286491,86.12200647918046,86.58521813797087,-1.0,87.32124598286491,86.12200647918046,null,11,11,11,11,75,200,1800,,118,DOWN,,118,0
119,119,160.0,75.0,129.0,125.0,144.0,75.0,151.0,133.0,108.85311203635843,-1.0,109.65856099730654,110.02272492535349,108.85311203635843,-1.0,109.65856099730654,null,0,0,0,0,75,200,1800,,119,LEFT,,119,0
